Gene Symbol	1A	2A	3A	8A	9A	10A-avg	11A	13A	14A-avg	16A-avg	17A
ACSL4	7.543789482	7.726610778	7.61983726	7.187770456	7.711512467	7.552744786	9.719232769	7.809455709	7.709745933	7.404918081	7.54078417
ACSL4	9.809062482	9.75713976	9.628084947	9.696028434	9.446494208	9.871618925	11.34114031	9.499325867	9.992629989	9.633167431	10.1523905
ACSL5	9.316020011	7.436793254	9.411471156	8.205074817	8.864866707	8.271495979	7.874834507	9.242259958	7.99294743	8.611678525	7.639790606
ACSL5	14.33016087	12.79577641	13.45213496	13.84591406	13.98735247	13.47685725	12.97330509	13.96030398	13.57402994	13.97141652	13.61699947
ACSL5	7.235342099	7.140451694	7.182444911	7.342854925	7.073768194	7.302771649	7.175130434	7.184158758	7.626640817	7.112424634	7.164045626
ACSL5	7.525491533	7.279232893	7.384266475	8.653962331	7.388597507	7.315733867	7.874834507	7.411574154	7.554797657	7.292568011	7.633265192
ACSL5	11.67317553	9.815884329	10.58951162	11.48700771	11.29504172	11.06635751	7.022592968	11.26723435	10.2022841	11.78996379	10.80756288
ACSL6	8.130849478	9.024839599	7.131865856	7.610638213	7.178862642	7.195828035	7.460373891	7.183062008	7.309331385	7.162994045	7.188214932
ACSL6	7.08639006	7.792018225	7.157780512	7.043723204	6.883773549	7.167461365	7.08587522	7.038107515	7.20740588	7.132277142	7.069066526
ACSL6	7.504631074	7.698613863	7.634232311	9.249074265	7.61561087	7.497325285	8.979080403	7.862459179	7.814057813	7.577401697	8.722597439
ACSM1	7.065253118	7.056671543	7.09835787	7.293965528	7.443241257	7.080614637	7.152233813	7.040679625	7.841023606	7.790225474	7.263407952
ACSM2A	7.171275841	7.091846261	7.057419216	7.484727983	7.046662319	7.09260291	7.247037151	7.088362493	7.930573912	7.041646721	7.098387757
ACSM2B	7.331959972	7.485329743	7.331807884	7.484727983	7.431737597	7.417952093	9.157563468	7.735080818	7.654511301	7.598471545	7.831254715
ACSM2B	7.58767727	7.858869702	7.641620632	8.887533122	7.875662431	7.685814031	9.547611446	8.180397626	8.463575437	7.64275889	7.824799862
ACSM3	7.450754632	6.922244482	7.226314716	7.660959074	7.48450617	7.167143802	7.056281049	7.093201918	7.131179013	7.100479079	7.047230202
ACSM3	9.568111029	7.843046728	7.958529499	8.181283145	7.666762755	7.875094074	7.921562387	7.472023928	7.762235654	7.35987266	7.728305797
ACSM3	12.86133645	7.276987944	9.431202549	9.370608276	7.330531877	9.198309581	7.747796797	7.46464504	7.830744073	8.54774972	8.458209419
ACSM5	7.690130573	7.79273827	7.630012736	9.76697989	8.284734047	7.897883292	9.558950738	8.193171894	8.578332193	8.14074901	8.746296391
ACSS3	7.198059813	7.253660973	7.235933438	7.088731997	7.069566038	7.347289375	7.1662607	6.957133414	7.441466623	7.259192471	7.406529267
ACTA1	7.721998631	7.127966058	8.267404244	7.862136752	7.084727497	10.0264708	7.118540798	8.384266541	8.098697126	8.065049972	7.171661334
ACTA2	15.60443783	15.44486299	15.58393209	15.85200972	15.47986629	15.45051647	15.30498667	15.49254219	15.47003989	15.64587505	15.37399581
ACTB	13.78808739	13.07851364	13.80141536	13.59191551	13.11371101	13.63719982	11.69436632	13.26011475	13.01157698	13.43660094	13.31467453
ACTB	13.07201959	12.4642268	13.34425945	13.09245128	12.65045367	12.89498765	12.6977353	12.74650089	12.72113634	12.89826332	12.5341753
ACTC1	7.238131547	7.271006498	7.15082723	7.130444083	7.166466958	7.386149965	7.22456903	7.169513726	7.112411887	7.221011255	7.195502174
ACTG1	15.43379351	15.07063794	15.24831169	15.76844042	15.00369621	15.33061538	15.36184267	15.2443137	15.39236194	15.54725759	15.88825675
ACTG2	14.03044792	12.76644755	13.93313357	13.02046384	13.59219608	12.96357069	14.13846455	13.38665115	14.0526611	13.23917226	10.79538857
ACTL6A	13.47413042	12.11003223	13.06882441	13.20883397	12.09877913	12.38772024	7.261812728	12.18518804	11.98256309	13.08113547	12.44380455
ACTL6A	9.284770573	9.282086068	9.182555776	10.18134829	8.738508102	8.934728315	9.052808704	9.145482655	9.342916347	9.281077058	9.157563468
ACTL6B	7.278348535	7.301843406	8.234480631	7.402635017	7.469856249	7.287806114	9.93593308	7.2810294	7.52425837	7.224956712	7.653321292
ACTL7A	7.224858288	7.358405587	7.224030138	7.215989518	7.362793602	7.293506698	8.583263479	7.449434114	7.488353532	7.255679122	7.681054301
ACTL7B	8.347199462	7.77657469	8.190197741	9.43153647	8.275802821	8.1010038	9.000867703	8.997370068	8.819495712	8.627929252	9.239240685
ACTL8	7.319625555	7.508459853	7.582339076	7.088731997	7.522271716	7.460741206	8.742195686	7.508325308	7.860285464	7.555596211	7.796226855
ACTN1	15.38919747	15.88825675	16.04435753	14.05935144	15.95270455	15.82771547	14.9894909	15.85200972	14.90333913	15.18843931	13.89561356
ACTN2	9.103298243	8.73252302	8.497253969	9.27976205	9.368035574	8.817189809	10.39942881	9.492542236	9.826612139	9.111784727	9.955226565
ACTN3	7.129945504	7.120465793	7.222227888	7.106562784	7.318679131	7.482314007	7.489053795	7.521905345	7.193366091	7.417270269	7.359756466
ACTN4	15.4277239	15.07330329	15.25161067	14.0286463	15.32654969	15.31368514	15.40349334	15.15757571	14.87993776	14.83419666	14.75054684
ACTR10	8.115610665	9.267814661	8.864574898	8.515733006	9.0753167	9.189955942	10.06863118	9.700520798	8.681423123	9.273886745	9.184858
ACTR1A	12.42450161	13.21046368	13.05926067	11.73836969	13.26477694	13.11896258	12.58495487	12.58289505	12.49300243	12.378062	11.9244029
ACTR1B	13.65722861	13.41388462	13.14372048	13.99696647	13.51859148	13.53467959	13.44504525	13.54801867	13.31526242	14.00210589	14.18411923
ACTR2	13.75685381	13.44943329	13.87514223	14.37369551	13.32439099	13.48791682	13.39316847	13.3210292	13.80593128	13.74095317	14.272606
ACTR3	12.91531537	12.62458708	12.98477111	14.03194498	12.66983971	13.50484567	12.02183628	13.10083412	13.41485483	13.21168162	13.45635167
ACTR3B	8.109348511	8.256398291	9.349253523	7.134951429	7.352402503	7.358607252	8.009094869	7.482931663	7.748981896	7.671734789	7.226314716
ACTR3B	9.921152879	9.302769208	11.27415333	7.271981578	9.076281958	8.490082685	7.405096286	7.130801426	7.816560788	8.022337341	7.06317875
ACTR3B	9.326047273	8.176574524	10.10323163	9.143840347	7.97139308	8.161861047	9.819221685	8.266597791	9.164630146	8.610437622	8.399720672
ACTR5	10.83848984	9.798708651	10.32619414	12.28410487	10.66721336	11.59630348	11.8271344	11.84984144	11.54221012	11.15556833	11.95116981
ACTR6	14.34379687	13.77154201	13.71193054	14.50984947	14.11458494	14.25269703	14.59095863	14.49421979	14.8350592	14.35460191	14.72915332
ACTR8	8.897953224	9.571287311	9.022939489	8.990096637	9.281070318	8.581477638	10.92810836	10.36245507	10.45328291	9.157746527	9.837534893
ACVR1	12.28301981	12.54350524	12.82248211	13.24331349	12.82033725	12.89457545	10.9078786	12.8261245	13.30617854	13.26243942	12.69675407
ACVR1B	9.240308944	8.73341364	8.436799019	9.27976205	9.685461731	9.030884263	7.921562387	8.482813984	8.11463287	8.360841682	9.113139311
ACVR1B	8.651812007	7.372330137	8.147364456	7.252849445	8.381695202	7.617360227	8.08751915	7.485116253	7.786844202	7.898345789	8.017233742
ACVR1B	8.766513573	8.926583372	8.522542262	9.445899419	8.716973404	8.656365629	10.09899084	8.298872546	9.222100588	8.244194195	8.277391171
ACVR1B	12.2352253	12.16571632	11.20382328	10.56378541	12.24723568	11.8984747	9.455677828	11.78364879	11.80243741	11.87508516	10.16878981
ACVR2A	9.292246694	8.893056553	9.122568493	10.40264337	10.32729071	9.147723805	9.274756653	10.14650578	9.562248181	10.07078587	9.646012143
ACVR2B	7.464533905	7.210520033	7.432692755	7.120251516	7.104890059	7.267316096	7.003157074	7.130801426	7.30849007	7.260233666	6.906682247
ACVRL1	10.23450053	11.39684571	10.45115449	7.806331705	12.51326592	10.45311438	11.98196402	10.89568956	8.920344448	9.692656661	8.162462487
ACY1	10.46770544	12.91303906	11.65284869	11.43032378	12.86336443	10.19356296	12.50167529	11.25349777	11.8614324	11.75029773	12.08720407
ACYP1	11.40090074	10.12088379	10.3526215	11.26997754	10.03324505	10.57563038	11.38644391	11.37495038	10.92151674	10.86105476	11.3150074
ACYP1	10.53076552	9.812241002	9.682086923	9.199250484	10.58047719	10.66408487	11.56473834	11.77626411	10.36531059	10.49577148	10.07477135
ACYP1	7.951644243	8.160030201	7.900946778	9.621759354	8.017911966	8.041906923	9.539180632	8.266911904	8.921271289	8.298622906	8.908326016
ACYP2	12.52261594	12.47984849	11.72032289	10.36635634	11.94895847	11.79154141	11.55106273	11.27510397	12.03612774	11.9328674	11.73189618
ADA	11.32542512	12.11245253	12.52075943	9.815159761	11.74288322	11.42835622	8.128568306	12.04456257	10.64286989	11.56205008	10.8773849
ADAM10	10.66327511	10.28738025	10.02642598	11.58060951	10.13342525	10.60664293	11.15162559	10.56980099	11.66925957	10.78717554	11.94682715
ADAM11	9.625945824	8.801955515	8.882270932	7.1454024	7.184484863	7.78355879	7.207596188	7.090601127	7.147817083	7.637558641	10.25834556
ADAM12	7.436793254	7.885775385	7.802217226	7.222227888	8.438208906	8.04752373	9.728104136	7.863648271	8.033777859	7.595758109	7.425834312
ADAM12	10.16134242	10.915022	10.60628515	9.867879518	11.72544987	11.23907447	11.93165819	11.45008545	10.1339691	10.08392982	8.96890664
ADAM12	9.331200719	11.13127086	10.59885645	6.938594772	11.04609618	10.82400445	10.50552135	9.934250195	8.560505768	9.63376747	7.59108151
ADAM15	12.36964604	12.5235327	13.19676538	10.50776641	12.21250568	12.49665747	12.92536866	12.45435111	11.67047984	12.08569677	10.97874133
ADAM15	14.58961586	14.95296451	15.15198414	14.27583015	15.12702869	14.92939901	15.28473283	15.33974529	14.82553655	14.81314046	14.15647203
ADAM15	12.54960031	11.6739393	12.55890541	12.32868157	12.22778026	11.9942228	10.91233986	12.11025997	11.41305448	12.43360932	12.5632127
ADAM17	13.7240676	14.26290525	14.39755312	12.60652427	14.30614637	13.93144995	14.00348938	14.01318343	13.52148424	13.33495887	12.67824691
ADAM18	7.16184711	6.926396499	7.194762967	7.402635017	7.005182804	7.11335358	7.162732916	7.069496292	7.187296258	7.126951527	7.421246891
ADAM19	7.533615781	7.686461948	7.605718892	8.515733006	7.709937528	7.585479098	8.795522898	7.96848573	7.947372867	7.894933202	8.718781626
ADAM19	12.60676818	12.51408627	13.06993887	11.01203889	12.90419902	12.7954419	13.37454987	13.77445255	11.61422971	11.98988505	10.87364022
ADAM19	8.028839476	8.426813671	10.09899084	8.931973433	7.475945546	7.939548134	8.138266074	7.260484725	7.960635705	7.778506184	7.500539038
ADAM2	7.355271951	7.570766398	7.306103894	7.38152815	7.757324865	7.424523945	8.778035947	7.756405481	7.870959752	7.68082878	7.906731365
ADAM20	7.039146511	7.166040813	7.186391679	7.301904089	7.213379685	7.346194491	7.358832312	7.135595459	7.237887254	7.068554345	7.083389768
ADAM21	7.590062293	7.789809343	7.706916195	7.750235024	7.893348463	7.756521939	9.469397591	8.120399101	8.316434879	8.268881728	8.62637642
ADAM22	8.937715745	9.29762825	8.838524789	7.134951429	8.26469427	7.794841977	7.314181052	8.036873266	8.328487146	7.636854127	7.230391836
ADAM22	7.112052415	7.177776795	7.163196884	7.234102459	7.333546011	7.171669949	7.33055372	7.256914658	7.32224942	7.156025465	7.160004702
ADAM22	8.116747418	8.185954178	7.80530674	8.328917437	7.956427624	7.783232877	9.340546155	8.019319447	8.520036034	8.18685308	8.916059527
ADAM23	8.167131643	12.39413455	7.222227888	7.92567139	7.718970577	8.086301794	7.913463542	9.184858	7.964376577	8.848554587	7.345191663
ADAM28	8.352614915	7.522635644	7.879755125	7.84275578	7.55818364	7.559409425	9.484498774	7.837603532	7.729118711	7.353746244	7.38152815
ADAM28	11.0474873	10.37706139	8.888406483	7.521370446	7.839263465	8.302834743	11.62003378	8.133821288	8.150360311	8.502498046	8.728107609
ADAM28	9.959238043	9.89428857	8.830227435	8.724693705	9.345197882	8.21363848	11.77953296	9.053162988	7.952311636	8.424617167	7.783863004
ADAM29	7.21284718	7.23633366	7.869337533	7.342854925	7.238533991	7.127034985	7.555269213	7.22005198	7.719263393	7.191766147	7.560434445
ADAM30	7.663451097	7.57515866	7.45095275	7.84275578	7.642329435	7.527025452	8.471812077	7.703520222	8.208379198	7.789826576	7.866844059
ADAM7	8.087767948	7.864669472	7.729844116	8.931973433	8.352745774	8.092779416	9.450363326	9.209167962	8.714503835	8.418981212	9.279917103
ADAM8	9.25050555	9.256362786	10.45370592	8.909858574	8.820585556	10.74521382	10.97377941	9.380818423	8.145427966	10.3322145	9.639076879
ADAM9	11.03602398	12.58193237	12.10859748	11.94298629	10.56313756	10.73363284	10.64496411	11.24307129	11.48210947	11.57500229	11.45768509
ADAMDEC1	10.49012892	8.431995518	8.140366279	9.596636359	8.530201279	7.890829356	7.642192232	11.99972286	7.971995405	9.236675285	9.969767152
ADAMTS1	9.151894577	10.96191899	8.299499019	8.467585026	9.485056405	8.995582403	10.14768384	9.615731245	8.946197787	9.232825315	8.87384622
ADAMTS12	9.2559243	8.104606156	11.29100124	10.36635634	9.307294301	8.839814966	7.834979956	7.744750236	7.421248526	9.703760191	7.80383779
ADAMTS13	7.750444771	8.785768295	7.816988201	7.677271597	7.469856249	7.898722971	8.467725837	7.631866236	7.68117138	7.680493517	7.500539038
ADAMTS13	7.06727825	8.054821306	7.398201972	7.050981259	7.241031733	7.152863409	7.281637855	7.166146877	7.798978603	7.136653249	6.936731222
ADAMTS13	8.478115254	9.125074616	8.765270353	9.954298474	8.909267566	8.823160748	10.56075049	9.429957162	9.817727584	8.804227883	9.252335457
ADAMTS2	10.80436148	11.3089715	11.63278756	9.27976205	11.21813764	11.17693277	11.23548685	11.38102895	10.32709916	10.12549606	9.340152042
ADAMTS2	11.89951619	13.60904843	13.22692702	10.39254455	13.35339834	12.79528284	12.34841364	11.94933798	10.62288032	10.74281564	10.16545761
ADAMTS20	7.05406387	7.159526171	7.114962569	7.06121554	7.090304657	7.89361888	7.316196223	7.206945965	7.138185928	7.101228559	7.134409201
ADAMTS20	7.416839211	7.124170327	7.095416145	7.097305788	7.236745693	8.281872287	7.415706747	7.177403749	7.192756831	7.135875651	7.234290988
ADAMTS3	7.16184711	7.538882063	7.312743133	6.985361308	7.847265989	7.488649867	8.283178254	7.703520222	8.243795877	7.485968848	7.06317875
ADAMTS5	7.596130714	8.125762048	7.393773219	7.750235024	8.180781125	8.179177523	8.5755632	7.527661153	7.967630774	8.124427626	7.547855106
ADAMTS6	8.128790802	10.19842843	8.574901169	7.246187561	10.3767556	9.65689429	11.45131843	10.30499307	8.731510833	9.181708929	8.270182401
ADAMTS7	7.163989422	7.150853219	8.55080109	7.326194105	8.489975849	7.549008711	7.479622827	7.063015569	7.096182275	7.271479873	7.057609441
ADAMTS8	7.469856249	7.553152998	7.600368316	8.845230581	7.809913576	7.63825063	8.901523544	7.809455709	8.103989462	7.773101241	7.914753795
ADAMTS9	7.253847282	7.344882056	7.2810294	8.887533122	7.250822883	7.206237818	7.519329867	7.322878061	7.58664534	7.602991933	7.486940861
ADAMTSL2	11.96120585	14.1235344	14.06440121	11.81635831	14.58082698	14.05671834	14.960872	14.18318803	12.76962519	13.02799043	10.06983367
ADAMTSL3	7.443042713	7.76600541	7.538202605	8.25481514	8.112250283	7.992390586	7.939655098	7.733226014	7.857937164	7.829018221	7.246055618
ADAMTSL4	8.414775776	7.304184493	9.04564948	7.903991194	7.436567597	8.323790721	7.645554279	7.490362742	7.55291075	8.009375405	7.646297105
ADAMTSL4	7.449434114	8.416730566	10.5490291	7.806331705	8.440687291	7.848007633	7.574757345	8.802125713	7.48019547	7.852235739	7.505779143
ADAMTSL4	8.069275978	7.336257309	9.788020311	9.52872213	9.192156098	7.298999557	7.612933935	7.560588644	7.512536758	7.773958999	8.371643267
ADAP1	13.81915374	14.46015037	13.89387305	14.20589594	14.25917347	14.44911126	13.40863168	13.85449399	14.29067852	14.17458013	14.3939078
ADAP2	9.503580747	9.31107721	8.888406483	10.21405151	9.302070892	9.623342541	9.296597882	7.952651462	8.340206775	9.983909626	9.496912332
ADAR	8.844676317	9.318785948	9.447250251	7.484727983	7.253046398	8.184340895	7.642192232	7.253015003	8.026773273	8.155705252	7.287321986
ADAR	13.85987275	13.48138328	13.76072386	13.5503429	13.6201721	13.58237419	12.68608433	13.75081221	13.76451549	13.64201694	13.71267549
ADAR	12.54416496	12.90016808	12.79918024	12.54459785	11.53635014	12.17705118	11.46505902	10.45537615	10.84401821	13.07924861	13.162219
ADARB1	8.963924638	10.04471021	8.331754789	9.249074265	7.690423191	7.935533895	8.825605221	7.508325308	8.313450384	8.059708257	7.80383779
ADARB1	14.06281092	14.12639406	13.96287421	12.197026	14.27984678	13.87752781	13.14828624	13.79918846	13.27209384	13.07656045	11.79895739
ADARB1	8.773791762	9.043880509	9.073630592	8.631152091	7.603577119	8.134035289	8.331754789	7.743153026	7.833368387	8.327132756	7.824799862
ADARB1	9.83682484	9.973089746	9.683214111	9.659027892	9.399709521	9.405370675	8.268111198	9.351629126	8.25641997	9.143271143	8.474964557
ADARB2	7.618715262	7.625979384	8.125634676	9.914093376	9.669307482	7.829352455	7.834979956	7.832919594	10.59996871	8.952709462	8.602989837
ADAT1	10.35677662	10.97067395	10.39942881	9.49017255	9.952712147	9.802904095	7.430905253	9.149617349	9.056464179	9.31578227	10.09828888
ADCK2	13.7328579	13.41699738	13.95751367	13.68544082	13.29635606	13.50964667	12.5632127	13.41699738	12.62501767	13.79981875	13.52272708
ADCK3	10.6447855	9.188864522	9.370985914	7.5369311	9.732159114	9.443396645	11.18493128	11.49713779	9.749229191	10.206916	9.462610669
ADCK4	9.721457388	9.053897369	10.03167844	11.14204056	9.565431396	9.957508099	10.37926662	8.642676867	9.393298198	10.29172979	11.55994832
ADCY1	10.828681	9.911572347	8.309253291	11.37270838	8.503602575	7.738047271	7.275434736	10.72054856	11.55856046	10.72485758	11.69066286
ADCY10	7.518008816	7.26563091	7.408005923	7.155976631	7.552398387	7.281995956	7.551389437	7.482931663	7.343343653	7.423149516	7.396355111
ADCY2	8.04843086	8.059521038	7.998903826	10.05639384	8.227012945	8.096746188	9.953852225	8.649390596	9.272862244	8.474398775	9.785400337
ADCY3	11.80400557	12.49106984	13.4444003	12.25147818	12.02835761	11.10740691	8.606181035	11.60908799	10.75798556	11.89752472	11.07435733
ADCY6	13.61138635	13.63416678	12.41516291	13.62194556	13.26419283	12.61777898	14.11122781	13.3409226	13.08650746	13.60804334	14.11357352
ADCY6	9.198289694	9.079973998	9.006375553	9.030378092	7.844680416	8.084072516	9.17424478	7.823907654	7.872717785	8.467659591	8.705907138
ADCY7	7.900585781	7.906054353	8.093884986	8.67741255	8.180519164	7.899527493	8.451190556	7.683090809	7.695029603	8.367641548	8.052808806
ADCY8	7.201573992	7.45679298	7.567675546	7.176701158	7.261641267	7.218775203	7.874834507	7.399587674	7.351136912	7.229252548	7.359756466
ADCY9	7.617925524	7.08345646	7.76337371	7.215989518	9.225788959	8.079100535	7.24333829	7.089012247	7.882903978	7.86039744	7.505779143
ADCYAP1	10.40613959	7.853928936	10.39814982	8.74383542	7.992317919	7.768391408	9.656444813	8.04584236	8.41604814	8.303614912	8.916059527
ADCYAP1R1	7.303629372	8.740387089	7.352879519	7.552665899	7.557354656	7.352715195	8.205319158	7.655199566	7.616211402	7.280230976	7.463693403
ADD1	13.74602289	13.91226042	14.20292867	14.23249444	13.8528404	13.92159724	12.77502656	13.82659522	13.55796114	13.92464777	13.90391107
ADD1	7.308428848	7.674669179	7.634581724	7.825632191	7.323184928	7.554112602	7.489053795	7.362922928	7.834945662	7.413346587	7.43130166
